,jancd,itemnm,scat1cd,scat1nm,scat2cd,scat2nm,scat3cd,scat3nm,scat4cd,scat4nm,scatnm,makercd,makernm,itemkikaku,jan_2digits,jan_３digits,jan_3digits
230683,604754m,中埜酒造  梅本家紀州梅の梅酒パック１．８Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1800,60,604,604
230712,604873m,中埜  紅茶梅酒  パック  １Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1000,60,604,604
230717,604169m,ナカノ  ウメホンケリンコ゛スウメシユ  １Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1000,60,604,604
230742,604258m,中埜酒造  國盛まろやか梅酒  ２００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,200,60,604,604
230748,604272m,中埜酒造國盛にごり抹茶梅酒３００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,300,60,604,604
230757,604814m,中埜酒造  國盛すっぱい梅酒パック１Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1000,60,604,604
230760,604678m,中埜酒造國盛果実と野菜の梅酒  ３００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,300,60,604,604
230785,604086m,中埜酒造　國盛紅茶梅酒　７２０■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,720,60,604,604
230786,604473m,ナカノ  ウメホンケ  タンレイウメシユ  １Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1000,60,604,604
230787,604731m,中埜酒造  國盛  にごり梅酒  １００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,100,60,604,604
230810,604732m,中埜酒造  國盛  果実と野菜の梅酒１００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,100,60,604,604
230818,604032m,中埜酒造國盛紅茶梅酒３００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,300,60,604,604
230819,604596m,中埜酒造  梅本家まろやか梅酒パック  ２Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,2000,60,604,604
230822,604428m,中埜酒造　國盛にごり梅酒　５００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,500,60,604,604
230823,604762m,中埜　あじわい梅酒　１Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1000,60,604,604
230829,604733m,中埜酒造  國盛  おばあちゃんの梅酒９０■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,0,60,604,604
230830,604763m,中埜　ローズ梅酒　３００ｍｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,300,60,604,604
230838,604974m,ナカノ  ウメホンケクロス゛ウメシユＰ  １Ｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,1000,60,604,604
230847,604203m,國盛  酒蔵の無濾過梅酒  ３００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4978526,中埜酒造,300,60,604,604
235358,D047001122900,ｶﾓｲｽﾞﾐ ﾘｮｸｾﾝ 1.8L*6ﾊ,014,飲料･酒類,001,清酒,999,その他,,,その他,4982989,賀茂泉酒造,0,D0,D04,D04
240776,D047060017000,ｷｮｳﾜ ﾑｷﾞｼｮｳﾁｭｳ25ﾄﾞｶﾉ,014,飲料･酒類,021,焼酎,003,乙（泡盛込み）,,,乙（泡盛込み）,4987057,協和発酵キリン,0,D0,D04,D04
240915,E654712,養命酒製造 フルーツとハーブのお酒_和梨とローズヒップ_３００ｍｌ×２,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,004,健康酒・中国酒,,,健康酒・中国酒,4987236,養命酒製造,600,E6,E65,E65
240923,E654713,養命酒製造 フルーツとハーブのお酒_和梨とローズヒップ_３００ｍｌ×６,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,004,健康酒・中国酒,,,健康酒・中国酒,4987236,養命酒製造,1800,E6,E65,E65
244439,SUN6714588,初しぼりナイヤガラ＆ポートランドロゼ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,4990583,北海道ワイン,0,SU,SUN,SUN
244580,SUN6714570,初しぼりナイヤガラ＆ポートランド,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,4990583,北海道ワイン,0,SU,SUN,SUN
244606,622331m,北海道ワイン初しぼりポートランド白７２０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4990583,北海道ワイン,720,62,622,622
244607,622332m,北海道ワイン初しぼりデラウェア白７２０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4990583,北海道ワイン,720,62,622,622
244608,622333m,北海道初しぼりキャンベルアーリロゼ７２０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4990583,北海道ワイン,720,62,622,622
244610,622400m,北海道ワイン  おたるナイヤガラ  ７２０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4990583,北海道ワイン,720,62,622,622
244611,622368m,北海道ワインおたるケルナー白７２０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4990583,北海道ワイン,720,62,622,622
244718,604786m,松浦　とうがらし梅酒　３００ｍｌ,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4990734,本家松浦酒造場,300,60,604,604
246115,N423784,【お中元専用商品】フランスボルドー金賞受賞紅白ワイン2本セット　DA-30　（取寄品）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4991975,ロイヤルリカー,1500,N4,N42,N42
250681,607157m,独産　マルチ　ヴィタ　ヴィーノ　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4995815,木下商事,750,60,607,607
252203,699393m,フランス産  パスレル  カベルネ赤  ７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4997678,モトックス,750,69,699,699
252319,607745m,モトツクスラリナムモンテフ゜ルチアカ７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4997678,モトックス,750,60,607,607
252505,607741m,モトツクス  ウカ゛ルテ  アカ  ７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4997678,モトックス,750,60,607,607
252564,607743m,モトツクス  ト゛ンナマルツイア  シロ７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4997678,モトックス,750,60,607,607
252676,607742m,伊産  ドンナマルツィアネグラマーロ赤７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4997678,モトックス,750,60,607,607
252707,699401m,イタリア産  天使のアスティ  白  ７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4997678,モトックス,750,69,699,699
261784,A512052,【成城石井】LAタヴェルロゼ（ラフォンロックエピーヌ） （取寄品）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,A512052,,750,A5,A51,A51
261785,J087815,【エノテカ】 トリンバック リースリング 750ml 1本,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,J087815,,750,J0,J08,J08
261786,J092363,ブリー ホワイト リースリング 白 1本,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,003,ﾄﾞｲﾂ,,,ﾄﾞｲﾂ,J092363,,750,J0,J09,J09
261787,J092799,ワイン・イン・スタイル ナチューラ シャルドネ ヴァレ・カサブランカ 375ml 1本,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,007,ﾁﾘ,,,ﾁﾘ,J092799,,375,J0,J09,J09
261788,J092801,ワイン・イン・スタイル ロラ・モラ 1000ml 1本,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,005,ｽﾍﾟｲﾝ,,,ｽﾍﾟｲﾝ,J092801,,1000,J0,J09,J09
261789,J102367,福光屋 金沢の地酒300ml3本セット 23143 1セット,014,飲料･酒類,089,ｷﾞﾌﾄ他,991,その他ｷﾞﾌﾄ,,,その他ｷﾞﾌﾄ,J102367,,900,J1,J10,J10
261790,J302971,博水社　ハイサワー　グレープフルーツ　ペット　1セット（2本入）,014,飲料･酒類,999,その他,999,その他,,,その他,J302971,,2000,J3,J30,J30
261791,J478004,黄桜 抹茶甘酒 １４０ｇ １セット（４０缶）,014,飲料･酒類,999,その他,999,その他,,,その他,J478004,,0,J4,J47,J47
261792,J478169,サンクゼール シオン 2017 W-0601 1本,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,J478169,,750,J4,J47,J47
261793,J479772,明治屋 チンザノ 200ml 2種飲み比べセット 1個,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,J479772,,400,J4,J47,J47
261794,J666704,森永 スパークリング甘酒 190ml 1セット（60本）,014,飲料･酒類,999,その他,999,その他,,,その他,J666704,,11400,J6,J66,J66
261795,J667453,【アウトレット】花王 ヘルシア モルトスタイル ノンアルコール 1セット（350ml×24本）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,006,ﾉﾝｱﾙｺｰﾙ,,,ﾉﾝｱﾙｺｰﾙ,J667453,,8400,J6,J66,J66
261796,J677512,ミニ五郎 25度 甲 ペット 220ml 1セット（3本）,014,飲料･酒類,021,焼酎,001,甲（韓国焼酎除き）,,,甲（韓国焼酎除き）,J677512,,660,J6,J67,J67
261797,J694316,【アウトレット】メロディアン しょうが入り米糀甘酒 195g 1箱（30本入）,014,飲料･酒類,999,その他,999,その他,,,その他,J694316,,5850,J6,J69,J69
261798,J698614,ヘリオス酒造 青い空と海のビール Weizen（バイツェン） 350ml×3缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,J698614,,1050,J6,J69,J69
261799,P700341,サンクゼール シオン・Ｗ－０６３９_シャルドネ_２０１８_７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,P700341,,750,P7,P70,P70
261800,P829190,【アウトレット】アマノフーズ甘酒１セット（６食：３食入×２袋）,014,飲料･酒類,999,その他,999,その他,,,その他,P829190,,0,P8,P82,P82
261801,W611036,タヴェルネッロ ビアンコ イタリア 3L BIB 【白】 1セット（2個）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611036,,6000,W6,W61,W61
261802,W611046,ミオネットプロセッコDOC LUXURYコレクション 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611046,,1500,W6,W61,W61
261803,W611047,フォンタナカンディダ/ローマ・ロッソ 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611047,,1500,W6,W61,W61
261804,W611048,マルティーニ ブリュット 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611048,,1500,W6,W61,W61
261805,W611049,ファームストン デ ボルトリ ディービー トラミナー/リースリング 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,008,ｵｰｽﾄﾗﾘｱ,,,ｵｰｽﾄﾗﾘｱ,W611049,,1500,W6,W61,W61
261806,W611052,日欧商事 イニコン グリッロ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611052,,1500,W6,W61,W61
261807,W611053,日欧商事 イニコン ネロ・ダーヴォラ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611053,,1500,W6,W61,W61
261808,W611055,ヴィーニョ・ヴェルデ ヴェルデガ ブランコ 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,W611055,,1500,W6,W61,W61
261809,W611059,ガタオ ヴィーニョ ヴェルデ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,W611059,,1500,W6,W61,W61
261810,W611062,フランジア ホワイト バッグインボックス 3000ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,006,ｱﾒﾘｶ,,,ｱﾒﾘｶ,W611062,,6000,W6,W61,W61
261811,W611067,セニョーリオ・デ・ルーラ テンプラニーリョ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,005,ｽﾍﾟｲﾝ,,,ｽﾍﾟｲﾝ,W611067,,1500,W6,W61,W61
261812,W611068,カヴァ ピュピトレ ブリュット 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,005,ｽﾍﾟｲﾝ,,,ｽﾍﾟｲﾝ,W611068,,1500,W6,W61,W61
261813,W611069,スピネッリ モンテプルチアーノ・ダブルッツォ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611069,,1500,W6,W61,W61
261814,W611070,ブリッコ・アル・ソーレ ピノ・グリージョ・シャルドネ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,W611070,,1500,W6,W61,W61
261815,W611071,ジンダリー・エステート ソーヴィニヨン・ブラン 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,008,ｵｰｽﾄﾗﾘｱ,,,ｵｰｽﾄﾗﾘｱ,W611071,,1500,W6,W61,W61
261816,W611072,成城石井 キャロウェイ シャルドネ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,006,ｱﾒﾘｶ,,,ｱﾒﾘｶ,W611072,,1500,W6,W61,W61
261817,W611073,【エノテカ】 モンテス クラシック・シャルドネ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,007,ﾁﾘ,,,ﾁﾘ,W611073,,1500,W6,W61,W61
261818,W611076,マルチ・ヴィタ・ヴィーノ 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,003,ﾄﾞｲﾂ,,,ﾄﾞｲﾂ,W611076,,1500,W6,W61,W61
261819,W616050,白瀧酒造 上善如水ボトル缶のみくらべセット 300ml×2本 1セット（2本入）,014,飲料･酒類,089,ｷﾞﾌﾄ他,991,その他ｷﾞﾌﾄ,,,その他ｷﾞﾌﾄ,W616050,,600,W6,W61,W61
261920,1000000COOP26,「食事に合う」ストロングチューハイアソート　３５０ｍｌ×６,014,飲料･酒類,083,RTD,,,,,RTD,000000000,メーカー名不明,2100,10,100,100
