item_cd,item_name,itemnm,count,amount,quantity
0000045069086,上撰エコカップ　　　２１０ｍｌ,,12,2795,15
0000049214116,ステラ光年　２０°　７２０ｍｌ,,1,700,1
0000049337006,梅酒　プラＱ　　　　１６０ｍｌ,,20,6078,32
0000049337037,梅酒ピオ　　　　　　５０ｍｌ,,24,3573,39
0000049677072,月ミニカップ　　　　１００ｍｌ,,8,1039,11
0000049677225,月　エコカップ　　　２１０ｍｌ,,22,3611,31
0000049870114,大関上撰　ワンカップ１８０ｍｌ,,36,10007,51
0000049893588,スーパードライ　　　１３５ｍｌ,,72,17851,204
0080660140353,ケンタッキー　　　　ジェントルマン　　　７５０ｍｌ,,1,934,1
0080686816072,カナディアンクラブ　６年　７００ｍｌ　　＜サントリー＞,カナディアンクラブ_７００ｍｌ,36,35585,37
0081128007935,アーリータイムズ　　イエローラベル　　　７００ｍｌ,アーリータイムズ_イエローラベル_７００ｍｌ,11,15335,12
0082184045954,ジャックダニエル　　ブラック　　　　　　７００ｍｌ,ジャックダニエル_ブラックラベル_７００ｍｌ,17,35968,18
0085246500576,メーカーズマーク　　７００ｍｌ,,4,9191,4
0721059002820,ワイルドターキー　　スタンダード　　　　７５０ｍｌ,ワイルドターキー_スタンダード_７００ｍｌ,6,12863,6
3104691012063,ルジェクレームド　　カシス　　　　　　　７００ｍｌ,ルジェ_クレームドカシス_７００ｍｌ,3,4801,3
3211200991075,バロン　ドレスタックボルドー赤　２０１３　７５０ｍｌ,カステル・バロン・ド・レスタック・ボルドー赤_７５０ｍｌ,10,15228,13
4004068110080,ファルケンベルク　　リープフラウミルヒ　マドンナ　７５０ｍｌ,マドンナ・リープフラウミルヒ_リースリング/ミュラートゥルガウ_７５０ｍｌ,2,2360,2
4510582102338,上喜元　　　　　　　特撰蔵酒　　　　　　７２０ｍｌ,上喜元　特撰　蔵酒　７２０ｍｌ,3,3452,3
4514388054815,ビール大瓶１ケース,,2,-800,-2
4514388054822,ビール大瓶１本,,1,-10,-2
4514388054839,清酒一升瓶１本,,5,-72,-15
4514388054846,ビール中瓶１本,,2,-65,-14
4514388058028,赤兎馬　芋　２５°　７２０ｍｌ,２５％芋焼酎　赤兎馬７２０ｍｌ,2,3536,2
4514388058134,中々　麦焼酎２５％　７２０ｍｌ,中々　麦焼酎２５％　７２０ｍｌ,2,3469,2
4514388058530,明るい農村　芋２５°７２０ＭＬ,,1,1880,1
4514388058547,赤兎馬　紫　芋２５°７２０ＭＬ,,4,11139,5
4514657001014,眞露マッコリ　ペット１０００ｍｌ,眞露 ＪＩＮＮＲＯ_マッコリ_１Ｌ,50,34262,82
4515841006020,銀河高原小麦のビール３５０缶,銀河高原ビール 小麦のビール_３５０ｍｌ_缶,1,265,1
4516251000028,黒糖焼酎　　　　　　れんと２５°　　　　７２０ｍｌ,奄美大島開運酒造 れんと_２５度_乙_黒糖_７２０ｍｌ,7,7911,7
4524919342007,こだわりの赤葡萄酒　１８００ｍｌ　　　　＜盛田甲州＞,シャンモリ　こだわりの赤葡萄酒　パック　１．８Ｌ,16,12152,17
4524919342014,こだわりの白葡萄酒　１８００ｍｌ　　　　＜盛田甲州＞,シャンモリ　こだわりの白葡萄酒　パック　１．８Ｌ,11,11729,16
4530511000207,逸見酒造　　　　　　真稜　本醸造　　　　一味の真　１．８Ｌ,逸見酒造 地酒_真稜一味真本醸造酒_１．８Ｌ,1,1550,1
4530511000320,逸見酒造　　　　　　真稜　普通酒　　　　１．８Ｌ,逸見　真稜　無糖加　瓶　１．８Ｌ,2,3398,2
4532620003414,八海山　　　　　　　特別本醸造　　　　　７２０ｍｌ,八海山 地酒_特別本醸造酒_７２０ｍｌ,7,8855,8
4549741279673,トップバリュ　　　　ストロング　ドライ　３５０ｍｌ,イオン トップバリュストロングチューハイ＜ドライ＞_３５０ｍｌ_缶,3,367,6
4549741550932,ＴＶベストプライス　焼酎２５度　　　　　４０００ｍｌ,イオン トップバリュベストプライス焼酎_２５度_甲_４Ｌ_ペット,217,396869,254
4549741550949,ＴＶベストプライス　焼酎２０度　　　　　４０００ｍｌ,イオン トップバリュベストプライス焼酎_２０度_甲_４Ｌ_ペット,118,202664,142
4549741550956,ＴＶベストプライス　焼酎２０度　　　　　２７００ｍｌ,イオン トップバリュベストプライス焼酎_２０度_甲_２．７Ｌ_ペット,158,165309,170
4549741550963,ＴＶベストプライス　焼酎２５度　　　　　２７００ｍｌ,イオン トップバリュベストプライス焼酎_２５度_甲_２．７Ｌ_ペット,141,171842,155
4549741551038,ＴＶベストプライス　果実酒用焼酎３５度　１８００ｍｌ,イオン トップバリュベストプライス果実酒用焼酎_３５度_甲_１．８Ｌ_パック,55,90272,84
4549741567831,トップバリュ　　　　バーリアル　　　　　３５０ｍｌ,イオン トップバリュバーリアル_３５０ｍｌ_缶,215,29585,387
4549741567848,トップバリュ　　　　バーリアル　　　　　３５０ｍｌ×６,イオン トップバリュバーリアル_３５０ｍｌ×６_缶,264,154494,356
4549741567855,トップバリュ　　　　バーリアル　　　　　３５０ｍｌ×６×４,イオン トップバリュバーリアル_３５０ｍｌ×２４_缶,57,122543,70
4549741567862,トップバリュ　　　　バーリアル　　　　　５００ｍｌ,イオン トップバリュバーリアル_５００ｍｌ_缶,77,14588,134
4549741567879,トップバリュ　　　　バーリアル　　　　　５００ｍｌ×６,イオン トップバリュバーリアル_５００ｍｌ×６_缶,63,49831,83
4549741567886,トップバリュ　　　　バーリアル　　　　　５００ｍｌ×６×４,イオン トップバリュバーリアル_５００ｍｌ×２４_缶,9,24820,10
4549741567893,ＴＶバーリアル　　　糖質５０％ＯＦＦ　　３５０ｍｌ,イオン トップバリュバーリアル糖質５０％オフ_３５０ｍｌ_缶,187,25721,342
4549741567909,ＴＶバーリアル　　　糖質５０％ＯＦＦ　　３５０ｍｌ×６,イオン トップバリュバーリアル糖質５０％オフ_３５０ｍｌ×６_缶,318,189278,434
4549741567916,ＴＶバーリアル　　　糖質５０％ＯＦＦ　　３５０ｍｌ×６×４,イオン トップバリュバーリアル糖質５０％オフ_３５０ｍｌ×２４_缶,75,155375,90
4549741567923,ＴＶバーリアル　　　糖質５０％ＯＦＦ　　５００ｍｌ,イオン トップバリュバーリアル糖質５０％オフ_５００ｍｌ_缶,55,10050,96
4549741567930,ＴＶバーリアル　　　糖質５０％ＯＦＦ　　５００ｍｌ×６,イオン トップバリュバーリアル糖質５０％オフ_５００ｍｌ×６_缶,64,54822,89
4549741567947,ＴＶバーリアル　　　糖質５０％ＯＦＦ　　５００ｍｌ×６×４,イオン トップバリュバーリアル糖質５０％オフ_５００ｍｌ×２４_缶,13,42103,17
4549741567954,ＴＶバーリアル　　　リッチテイスト　　　３５０ｍｌ,イオン トップバリュバーリアルリッチテイスト_３５０ｍｌ_缶,19,2637,35
4549741567961,ＴＶバーリアル　　　リッチテイスト　　　３５０ｍｌ×６,イオン トップバリュバーリアルリッチテイスト_３５０ｍｌ×６_缶,28,16320,38
4549741567978,ＴＶバーリアル　　　リッチテイスト　　　３５０ｍｌ×２４,イオン トップバリュバーリアルリッチテイスト_３５０ｍｌ×２４_缶,10,21359,12
4549741567985,ＴＶバーリアル　　　リッチテイスト　　　５００ｍｌ,イオン トップバリュバーリアルリッチテイスト_５００ｍｌ_缶,20,3577,34
4549741567992,ＴＶバーリアル　　　リッチテイスト　　　５００ｍｌ×６,イオン トップバリュバーリアルリッチテイスト_５００ｍｌ×６_缶,17,13899,23
4549741568005,ＴＶバーリアル　　　リッチテイスト　　　５００ｍｌ×２４,イオン トップバリュバーリアルリッチテイスト_５００ｍｌ×２４_缶,4,9758,4
4560164300218,ハディントンハウス　スコッチウイスキー　７００ｍｌ,ハデイントンハウス_スコッチウイスキー_７００ｍｌ,2,1761,2
4562238991025,菊駒　純米酒　　　　７２０ｍｌ,菊駒酒造 地酒_純米酒_１．８L,1,2495,2
4573206140017,ヴィアヘロ　赤　　　バッグインボックス　３０００ｍｌ,ヴィアヘロ　赤　ＢＩＢ　３Ｌ,1,1159,1
4582116371138,麦艶　　　　　　　　３５０ｍｌ,麦艶_３５０ｍｌ_缶,205,25130,341
4582116371145,麦艶　　　　　　　　３５０ｍｌ×６,麦艶_３５０ｍｌ×６_缶,234,140978,325
4582116371152,麦艶　　　　　　　　３５０ｍｌ×６×４,麦艶_３５０ｍｌ×６×４_缶,39,76895,45
4582116371183,麦艶オフ　　　　　　３５０ｍｌ,麦艶_糖質７０％オフ_３５０ｍｌ_缶,183,25218,348
4582116371190,麦艶オフ　　　　　　３５０ｍｌ×６,麦艶_糖質７０％オフ_３５０ｍｌ×６_缶,234,132338,307
4582116371206,麦艶オフ　　　　　　３５０ｍｌ×６×４,麦艶_糖質７０％オフ_３５０ｍｌ×６×４_缶,43,79674,47
4900411001329,樽平　特別純米酒　　銀　　　　　　　　　７２０ｍｌ,樽平酒造 地酒_樽平銀特別純米酒_７２０ｍｌ,1,688,1
4900411004023,樽平　純米酒　　　　一生住吉　　　　　　７２０ｍｌ,樽平酒造 地酒_一生住吉純米酒_７２０ｍｌ,2,1636,2
4901004005625,新本生アクアブルー　５００ｍｌ,アサヒ 本生アクアブルー_５００ｍｌ_缶,1,369,2
4901004005649,新本生アクアブルー　３５０ｍｌ,アサヒ 本生アクアブルー_３５０ｍｌ_缶,3,1156,9
4901004005663,新本生アクアブルー　５００ｍｌ×６,アサヒ 本生アクアブルー_５００ｍｌ×６_缶,3,3782,4
4901004005670,新本生アクアブルー　５００ｍｌ×２４,アサヒ 本生アクアブルー_５００ｍｌ×６×４_缶,2,15984,4
4901004005687,新本生アクアブルー　３５０ｍｌ×６,アサヒ 本生アクアブルー_３５０ｍｌ×６_缶,6,4337,6
4901004005694,新本生アクアブルー　３５０ｍｌ×２４,アサヒ 本生アクアブルー_３５０ｍｌ×６×４_缶,4,12112,4
4901004006714,スーパードライ　　　３５０ｍｌ,アサヒ スーパードライ_３５０ｍｌ_缶,455,132647,689
4901004006721,スーパードライ　　　３５０ｍｌ×６,アサヒ スーパードライ_３５０ｍｌ×６_缶,721,919155,858
4901004006813,スーパードライ　　　５００ｍｌ,アサヒ スーパードライ_５００ｍｌ_缶,367,133618,532
4901004006820,スーパードライ　　　５００ｍｌ×６,アサヒ スーパードライ_５００ｍｌ×６_缶,289,445360,316
4901004008077,本生ドラフト　　　　３５０ｍｌ×２４,アサヒ 本生ドラフト_３５０ｍｌ×６×４_缶,1,9084,3
4901004008176,クリアアサヒ　　　　５００ｍｌ,アサヒ クリアアサヒ_５００ｍｌ_缶,386,87441,581
4901004008190,クリアアサヒ　　　　３５０ｍｌ,アサヒ クリアアサヒ_３５０ｍｌ_缶,360,60207,565
4901004008220,クリアアサヒ　　　　５００ｍｌ×６,アサヒ クリアアサヒ_５００ｍｌ×６_缶,283,283710,330
4901004008237,クリアアサヒ　　　　５００ｍｌ×２４,アサヒ クリアアサヒ_５００ｍｌ×６×４_缶,41,142018,41
4901004008244,クリアアサヒ　　　　３５０ｍｌ×６,アサヒ クリアアサヒ_３５０ｍｌ×６_缶,653,449234,755
4901004008251,クリアアサヒ　　　　３５０ｍｌ×２４,アサヒ クリアアサヒ_３５０ｍｌ×６×４_缶,76,209882,87
4901004009302,スーパードライ　大瓶６３３ｍｌ×２０,アサヒ スーパードライ_６３３ｍｌ×２０_瓶,2,13400,2
4901004009319,スーパードライ　大瓶６３３ｍｌ,アサヒ スーパードライ_６３３ｍｌ_瓶,2,3678,11
4901004009418,ス―パ―ドライ　中瓶５００ｍｌ,アサヒ スーパードライ_５００ｍｌ_瓶,6,5591,20
4901004018298,レッドアイ　　　　　３５０ｍｌ,アサヒ レッドアイ_３５０ｍｌ_缶,251,65526,459
4901004019202,クリアアサヒ　　　　３５０ｍｌ×２４　　景品付,アサヒ クリアアサヒ_３５０ｍｌ×２４_缶,123,336478,135
4901004022738,アサヒスーパードライ景品付３５０ｍｌ　　ケース,アサヒ スーパードライ_３５０ｍｌ×２４_缶,147,737739,170
4901004027160,アサヒオフ　　　　　５００ｍｌ,アサヒ アサヒオフ_５００ｍｌ_缶,14,3235,21
4901004027184,アサヒオフ　　　　　３５０ｍｌ,アサヒ アサヒオフ_３５０ｍｌ_缶,53,9668,94
4901004027207,アサヒオフ　　　　　５００ｍｌ×６,アサヒ アサヒオフ_５００ｍｌ×６_缶,39,37700,43
4901004027221,アサヒオフ　　　　　５００ｍｌ×２４,アサヒ アサヒオフ_５００ｍｌ×６×４_缶,2,5325,2
4901004027238,アサヒオフ　　　　　３５０ｍｌ×６,アサヒ アサヒオフ_３５０ｍｌ×６_缶,116,106930,173
4901004027245,アサヒオフ　　　　　３５０ｍｌ×２４,アサヒ アサヒオフ_３５０ｍｌ×６×４_缶,19,65945,26
4901004034397,クリアアサヒ贅沢ゼロ３５０ｍｌ,アサヒ クリアアサヒ贅沢ゼロ_３５０ｍｌ_缶,8,1093,10
4901004034441,クリアアサヒ贅沢ゼロ３５０ｍｌ×６,アサヒ クリアアサヒ贅沢ゼロ_３５０ｍｌ×６_缶,18,16544,26
4901004034458,クリアアサヒ贅沢ゼロ３５０ｍｌ×２４,アサヒ クリアアサヒ贅沢ゼロ_３５０ｍｌ×６×４_缶,6,22394,9
4901004035301,スーパードライ　　　５００ｍｌ×２４,アサヒ スーパードライ_５００ｍｌ×６×４_缶,59,385814,68
4901004035400,スーパードライ　　　３５０ｍｌ×２４,アサヒ スーパードライ_３５０ｍｌ×６×４_缶,138,687782,159
4901004037428,ス―パ―ドライ　　　１３５ｍｌ×６,アサヒ スーパードライ_１３５ｍｌ×６_缶,3,2132,4
4901004039026,スタイルフリー＜生＞５００ｍｌ,アサヒ スタイルフリー_５００ｍｌ_缶,158,48898,270
4901004039040,スタイルフリー＜生＞３５０ｍｌ,アサヒ スタイルフリー_３５０ｍｌ_缶,191,43108,320
4901004039064,スタイルフリー＜生＞５００ｍｌ×６,アサヒ スタイルフリー_５００ｍｌ×６_缶,175,208532,206
4901004039071,スタイルフリー＜生＞５００ｍｌ×２４,アサヒ スタイルフリー_５００ｍｌ×２４_缶,20,97776,24
4901004039088,スタイルフリー＜生＞３５０ｍｌ×６,アサヒ スタイルフリー_３５０ｍｌ×６_缶,317,280771,385
4901004039095,スタイルフリー＜生＞３５０ｍｌ×２４,アサヒ スタイルフリー_３５０ｍｌ×２４_缶,52,181134,60
4901004041449,クリアセブン　　　　３５０ｍｌ,アサヒ クリアアサヒクリアセブン_３５０ｍｌ_缶,1,219,2
4901004041487,クリアセブン　　　　３５０ｍｌ×６,アサヒ クリアアサヒクリアセブン_３５０ｍｌ×６_缶,1,638,1
4901004042132,クリアアサヒ　　　　プライムリッチ　　　５００ｍｌ,アサヒ クリアアサヒプライムリッチ_５００ｍｌ_缶,13,2791,18
4901004042156,クリアアサヒ　　　　プライムリッチ　　　３５０ｍｌ,アサヒ クリアアサヒプライムリッチ_３５０ｍｌ_缶,173,26988,253
4901004042170,クリアアサヒ　　　　プライムリッチ　　　５００ｍｌ×６,アサヒ クリアアサヒプライムリッチ_５００ｍｌ×６_缶,13,12867,15
4901004042187,クリアアサヒ　　　　プライムリッチ　　　５００ｍｌ×２４,アサヒ クリアアサヒプライムリッチ_５００ｍｌ×６×４_缶,1,3508,1
4901004042194,クリアアサヒ　　　　プライムリッチ　　　３５０ｍｌ×６,アサヒ クリアアサヒプライムリッチ_３５０ｍｌ×６_缶,131,93617,156
4901004042217,クリアアサヒ　　　　プライムリッチ　　　３５０ｍｌ×２４,アサヒ クリアアサヒプライムリッチ_３５０ｍｌ×６×４_缶,7,16758,7
4901004042934,クリアアサヒ　　　　東北の恵み　　　　　３５０ｍｌ,アサヒ クリアアサヒ_東北の恵み_３５０ｍｌ_缶,8,1311,12
4901004042941,クリアアサヒ　　　　東北の恵み　　　　　３５０ｍｌ６缶,アサヒ クリアアサヒ_東北の恵み_３５０ｍｌ×６_缶,20,12955,21
4901004044334,極上キレ味　　　　　３５０ｍｌ,アサヒ 極上＜キレ味＞_３５０ｍｌ_缶,192,31628,298
4901004044372,極上キレ味　　　　　３５０ｍｌ×６,アサヒ 極上＜キレ味＞_３５０ｍｌ×６_缶,202,146284,235
4901004044389,極上キレ味　　　　　３５０ｍｌ×２４,アサヒ 極上＜キレ味＞_３５０ｍｌ×６×４_缶,14,39890,16
4901004045690,スーパードライ　　　瞬冷辛口　　　　　　３５０ｍｌ,アサヒ スーパードライ瞬冷辛口_３５０ｍｌ_缶,3,986,5
4901004045751,スーパードライ　　　瞬冷辛口　　　　　　３５０ｍｌ×６,アサヒ スーパードライ瞬冷辛口_３５０ｍｌ×６_缶,2,2256,2
4901004045768,スーパードライ　　　瞬冷辛口　　　　　　３５０ｍｌ×２４,アサヒ スーパードライ瞬冷辛口_３５０ｍｌ×２４_缶,1,4510,1
4901030108468,大吟醸ブレンド酒　　パック１８００ｍｌ,月桂冠 ＮＢ_上撰_１．８Ｌ_パック,1,1480,1
4901030110010,月桂冠　上撰　Ｐ箱　１８００ｍｌ,月桂冠 ＮＢ_上撰_１．８Ｌ,3,5629,4
4901030119013,月桂冠　上撰カートン１８００ｍｌ,月桂冠 ＮＢ_上撰_１．８Ｌ,1,1408,1
4901030214169,月桂冠糖質ゼロパック１８００ｍｌ,月桂冠 ＮＢ_糖質ゼロ_１．８Ｌ_パック,26,25867,27
4901030225660,月桂冠　辛口パック　２０００ｍｌ,月桂冠 ＮＢ_辛口_２Ｌ_パック,12,9640,12
4901030229217,月桂冠　月パック　　３０００ｍｌ,月桂冠 ＮＢ_つき_３Ｌ_パック,20,27620,21
4901030231012,月桂冠　佳撰　　　　グリーンパック　　　２０００ｍｌ,月桂冠 ＮＢ_佳撰_２Ｌ_パック,14,13916,14
4901030232019,月桂冠　月パック　　２０００ｍｌ,月桂冠 ＮＢ_つき_２Ｌ_パック,46,44353,50
4901030239414,月桂冠　つき　パック９００ｍｌ,月桂冠 ＮＢ_つき_９００ｍｌ,11,7617,12
4901030292365,ＴＨＥ　ＳＨＯＴ　　艶めくリッチ　本醸造１８０ｍｌ,月桂冠 ＮＢ_ＴＨＥＳＨＯＴ艶めくリッチ_１８０ｍｌ,4,976,4
4901309107048,上撰　金露　　　　　１８００ｍｌ,ｷﾝｸﾞ 金露上撰 ﾋﾞﾝ 1800ml,1,950,1
4901309107512,播州桃太郎鬼ころし　カップ　１８０ｍｌ,キング醸造 地酒_播州桃太郎の鬼ころし_１８０ｍｌ_カップ,3,680,7
4901309109844,鬼ヶ島の鬼ころし　　２０００ｍｌ,キング醸造 地酒_鬼ヶ島の鬼ころし_２Ｌ_パック,7,5317,7
4901309700164,いたれりつくせり　　２０°２７００ｍｌ,キング醸造　いたれりつくせり　２．７Ｌ,3,3240,3
4901309700171,いたれりつくせり　　２０°４０００ｍｌ,キング醸造　いたれりつくせり　４Ｌ,6,10995,8
4901410062052,黄桜　辛口一献　　　３０００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_３Ｌ_パック,12,17109,13
4901410062076,黄桜　辛口一献パック２０００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_２Ｌ_パック,31,29226,34
4901410062175,黄桜　辛口一献パック９００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_９００ｍｌ_パック,1,598,1
4901411000398,氷結グレープフルーツ３５０ｍｌ×２４,麒麟 氷結＜グレープフルーツ＞_３５０ｍｌ×２４_缶,2,7116,3
4901411000404,氷結グレープフルーツ３５０ｍｌ,麒麟 氷結＜グレープフルーツ＞_３５０ｍｌ_缶,421,78342,807
4901411000411,氷結グレープフルーツ５００ｍｌ×２４,麒麟 氷結＜グレープフルーツ＞_５００ｍｌ×２４_缶,1,3301,1
4901411000428,氷結グレープフルーツ５００ｍｌ,麒麟 氷結＜グレープフルーツ＞_５００ｍｌ_缶,350,85023,631
4901411000442,氷結　レモン　　　　３５０ｍｌ×２４,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ×２４_缶,2,3523,2
4901411000459,氷結　レモン　　　　３５０ｍｌ,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ_缶,454,94641,978
4901411000466,氷結　レモン　　　　５００ｍｌ×２４,麒麟 氷結＜シチリア産レモン＞_５００ｍｌ×２４_缶,2,6701,2
4901411000473,氷結　レモン　　　　５００ｍｌ,麒麟 氷結＜シチリア産レモン＞_５００ｍｌ_缶,422,119724,882
4901411001975,淡麗グリーンラベル　３５０ｍｌ,麒麟 淡麗グリーンラベル_３５０ｍｌ_缶,193,46542,348
4901411001982,淡麗グリーンラベル　３５０ｍｌ×２４,麒麟 淡麗グリーンラベル_３５０ｍｌ×６×４_缶,83,259292,89
4901411001999,淡麗グリーンラベル　３５０ｍｌ×６,麒麟 淡麗グリーンラベル_３５０ｍｌ×６_缶,440,377160,520
4901411002019,淡麗グリーンラベル　５００ｍｌ,麒麟 淡麗グリーンラベル_５００ｍｌ_缶,146,42663,236
4901411002026,淡麗グリーンラベル　５００ｍｌ×２４,麒麟 淡麗グリーンラベル_５００ｍｌ×６×４_缶,15,76889,19
4901411002033,淡麗グリーンラベル　５００ｍｌ×６,麒麟 淡麗グリーンラベル_５００ｍｌ×６_缶,168,199767,195
4901411011523,のどごし＜生＞　　　３５０ｍｌ,麒麟 のどごし＜生＞_３５０ｍｌ_缶,469,75446,707
4901411011530,のどごし＜生＞　　　３５０ｍｌ×２４,麒麟 のどごし＜生＞_３５０ｍｌ×６×４_缶,148,380563,157
4901411011547,のどごし＜生＞　　　３５０ｍｌ×６,麒麟 のどごし＜生＞_３５０ｍｌ×６_缶,825,571915,954
4901411011561,のどごし＜生＞　　　５００ｍｌ,麒麟 のどごし＜生＞_５００ｍｌ_缶,417,96710,631
4901411011578,のどごし＜生＞　　　５００ｍｌ×２４,麒麟 のどごし＜生＞_５００ｍｌ×６×４_缶,70,264641,75
4901411011585,のどごし＜生＞　　　５００ｍｌ×６,麒麟 のどごし＜生＞_５００ｍｌ×６_缶,284,287217,328
4901411019871,ハイネケン　　　　　３５０ｍｌＸ２４,ハイネケン_３５０ｍｌ×２４_缶,1,5468,1
4901411019888,ハイネケン　　　　　３５０ｍｌ,ハイネケン_３５０ｍｌ_缶,97,39998,190
4901411021928,ハイネケン　　瓶　　３３０ｍｌ,ハイネケン_３３０ｍｌ_瓶,5,2947,13
4901411025889,本搾り　　　　　　　レモン　　　　　　　３５０ｍｌ×２４,麒麟 本搾り＜レモン＞_３５０ｍｌ×２４_缶,3,7353,3
4901411025896,本搾り　　　　　　　レモン　　　　　　　３５０ｍｌ,麒麟 本搾り＜レモン＞_３５０ｍｌ_缶,324,66785,657
4901411026121,本搾り　　　　　　　レモン　　　　　　　５００ｍｌ×２４,麒麟 本搾り＜レモン＞_５００ｍｌ×２４_缶,3,9899,3
4901411026138,本搾り　　　　　　　レモン　　　　　　　５００ｍｌ,麒麟 本搾り＜レモン＞_５００ｍｌ_缶,157,63727,453
4901411026145,本搾り　　　　　　　グレープフルーツ　　３５０ｍｌ×２４,麒麟 本搾り＜グレープフルーツ＞_３５０ｍｌ×２４_缶,2,4719,2
4901411026152,本搾り　　　　　　　グレープフルーツ　　３５０ｍｌ,麒麟 本搾り＜グレープフルーツ＞_３５０ｍｌ_缶,421,93192,919
4901411026169,本搾り　　　　　　　グレープフルーツ　　５００ｍｌ×２４,麒麟 本搾り＜グレープフルーツ＞_５００ｍｌ×２４_缶,2,6548,2
4901411026176,本搾り　　　　　　　グレープフルーツ　　５００ｍｌ,麒麟 本搾り＜グレープフルーツ＞_５００ｍｌ_缶,206,75859,552
4901411031316,スミノフ　Ｎｏ．２１ウォッカ４０°　　　７５０ｍｌ,スミノフ_ウォッカ_７５０ｍｌ,13,15121,15
4901411031712,Ｉ．Ｗ．ＨＡＲＰＥＲゴールドメダル　　　７００ｍｌ,Ｉ．Ｗ．ハーパー_ゴールドメダル_７００ｍｌ,7,12200,7
4901411034683,氷結　シャルドネ　　スパークリング　　　３５０ｍｌ,麒麟 氷結＜シャルドネスパークリング＞_３５０ｍｌ_缶,150,19987,208
4901411034706,氷結　シャルドネ　　スパークリング　　　５００ｍｌ,麒麟 氷結＜シャルドネスパークリング＞_５００ｍｌ_缶,2,554,4
4901411034805,濃い味　糖質０　　　３５０ｍｌ×２４,麒麟 濃い味＜糖質ゼロ＞_３５０ｍｌ×６×４_缶,1,2789,1
4901411034812,濃い味　糖質０　　　３５０ｍｌ×６,麒麟 濃い味＜糖質ゼロ＞_３５０ｍｌ×６_缶,1,696,1
4901411034942,まっこい梅酒パック　１０００ｍｌ,メルシャン まっこい梅酒_１Ｌ_パック,12,5024,12
4901411034966,まっこい梅酒パック　２０００ｍｌ,メルシャン まっこい梅酒_２Ｌ_パック,33,30808,36
4901411035109,氷結　ストロング　　シチリア産レモン　　糖質ゼロ　３５０ｍｌ,麒麟 氷結ストロング＜シチリア産レモン＞_３５０ｍｌ_缶,154,29235,304
4901411035123,氷結　ストロング　　シチリア産レモン　　糖質ゼロ　５００ｍｌ,麒麟 氷結ストロング＜シチリア産レモン＞_５００ｍｌ_缶,98,34574,254
4901411035161,氷結　ストロング　　完熟グレープフルーツ糖質ゼロ　３５０ｍｌ,麒麟 氷結ストロング＜グレープフルーツ＞_３５０ｍｌ_缶,119,24877,254
4901411035178,氷結　ストロング　　ＧＦ糖類ゼロ　　　　５００ｍｌ×２４,麒麟 氷結ストロング＜グレープフルーツ＞_５００ｍｌ×２４_缶,2,9901,3
4901411035185,氷結　ストロング　　完熟グレープフルーツ糖質ゼロ　５００ｍｌ,麒麟 氷結ストロング＜グレープフルーツ＞_５００ｍｌ_缶,23,8569,62
4901411037066,氷結　青ウメ　　　　５００ｍｌ,麒麟 氷結＜ウメ＞_５００ｍｌ_缶,1,839,6
4901411037165,氷結　青ウメ　　　　３５０ｍｌ,麒麟 氷結＜ウメ＞_３５０ｍｌ_缶,48,9031,92
4901411037189,氷結　サワーレモン　３５０ｍｌ,麒麟 氷結＜サワーレモン＞_３５０ｍｌ_缶,309,50799,523
4901411038704,スミノフアイス　　　グリーンアップル　　２７５ｍｌ,スミノフアイス＜グリーンアップルバイト＞_２７５ｍｌ_瓶,1,197,1
4901411039985,本搾り　オレンジ　　３５０ｍｌ,麒麟 本搾り＜オレンジ＞_３５０ｍｌ_缶,337,50409,496
4901411044743,ゼロハイ氷零レモン　＜キリンビール＞　　３５０ｍｌ,麒麟 ゼロハイ氷零＜シチリア産レモン＞_３５０ｍｌ_缶,26,3841,41
4901411044781,ゼロハイ氷零ＧＦ　　＜キリンビール＞　　３５０ｍｌ,麒麟 ゼロハイ氷零＜グレープフルーツ＞_３５０ｍｌ_缶,28,5021,53
4901411044842,スミノフアイス　　　ワイルドグレープ　　２７５ｍｌ,スミノフアイス＜ワイルドグレープ＞_２７５ｍｌ_瓶,9,2065,10
4901411046785,淡麗プラチナダブル　３５０ｍｌ,麒麟 淡麗プラチナダブル_３５０ｍｌ_缶,3,553,4
4901411046808,淡麗プラチナダブル　３５０ｍｌ×６,麒麟 淡麗プラチナダブル_３５０ｍｌ×６_缶,15,12959,18
4901411046815,淡麗プラチナダブル　３５０ｍｌ×２４,麒麟 淡麗プラチナダブル_３５０ｍｌ×６×４_缶,4,11136,4
4901411046822,淡麗プラチナダブル　５００ｍｌ,麒麟 淡麗プラチナダブル_５００ｍｌ_缶,7,2820,15
4901411046846,淡麗プラチナダブル　５００ｍｌ×６,麒麟 淡麗プラチナダブル_５００ｍｌ×６_缶,9,10178,12
4901411046853,淡麗プラチナダブル　５００ｍｌ×２４,麒麟 淡麗プラチナダブル_５００ｍｌ×６×４_缶,2,8216,2
4901411047485,本搾り　オレンジ　　５００ｍｌ,麒麟 本搾り＜オレンジ＞_５００ｍｌ_缶,11,5354,40
