item_cd_2,item_name_1,itemnm,count,amount,quantity
4901030101018,月桂冠　上撰　パック　２０００ｍｌ,月桂冠 ＮＢ_上撰_２Ｌ_パック,30,37288,32
4901030108468,月桂冠　上撰プレミアムブレンド　１８００ｍｌ,月桂冠 ＮＢ_上撰_１．８Ｌ_パック,14,18526,16
4901030109861,月桂冠　復刻版上撰さけパック　１８００ｍｌ,月桂冠 ＮＢ_復刻版上撰さけ_１．８Ｌ_パック,5,5490,5
4901030110010,月桂冠　上撰　瓶　１８００ｍｌ,月桂冠 ＮＢ_上撰_１．８Ｌ,5,6490,5
4901030135266,月桂冠　上撰Ｐブレンド　９００ｍｌ,月桂冠 ＮＢ_上撰_９００ｍｌ_パック,8,5584,8
4901030140017,月桂冠　上撰　パック　９００ｍｌ,月桂冠 ＮＢ_上撰_９００ｍｌ_パック,21,14588,21
4901030172018,月桂冠　上撰　キャップエース１８０ｍｌ,月桂冠 ＮＢ_上撰_１８０ｍｌ_キャップエース,57,19952,113
4901030195062,月桂冠　生酒　２８０ｍｌ,月桂冠 ＮＢ_生酒_２８０ｍｌ,37,10036,39
4901030197363,月桂冠　純米大吟醸生酒　２８０ｍｌ,月桂冠 ＮＢ_生酒純米大吟醸酒_２８０ｍｌ,5,2490,5
4901030205969,月桂冠　山田錦純米パック　１８００ｍｌ,月桂冠 ＮＢ_山田錦純米酒_１．８Ｌ_パック,21,27848,24
4901030212660,月桂冠　大吟醸パック　１８００ｍｌ,月桂冠 ＮＢ_大吟醸酒_１．８Ｌ_パック,18,27676,19
4901030214169,月桂冠　糖質ゼロパック　１８００ｍｌ,月桂冠 ＮＢ_糖質ゼロ_１．８Ｌ_パック,29,35264,38
4901030229217,月桂冠　定番酒　月パック　３０００ｍｌ,月桂冠 ＮＢ_つき_３Ｌ_パック,10,12980,10
4901030232019,月桂冠　定番酒　月パック　２０００ｍｌ,月桂冠 ＮＢ_つき_２Ｌ_パック,66,55123,66
4901030236666,月桂冠　糖質ゼロパック　９００ｍｌ,月桂冠 ＮＢ_糖質ゼロ_９００ｍｌ_パック,16,8288,16
4901030237267,月桂冠　山田錦純米パック　９００ｍｌ,月桂冠 ＮＢ_山田錦純米酒_９００ｍｌ_パック,3,2964,4
4901030239414,月桂冠　定番酒　月パック　９００ｍｌ,月桂冠 ＮＢ_つき_９００ｍｌ,31,16315,31
4901030252260,月桂冠　山田錦純米カップ　２１０ｍｌ,月桂冠 ＮＢ_山田錦純米酒_２１０ｍｌ_カップ,13,2820,15
4901030256060,月桂冠　糖質ゼロパック　５００ｍｌ,月桂冠 ＮＢ_糖質ゼロ_５００ｍｌ_パック,46,15794,53
4901030257517,月桂冠　にごり酒　３００ｍｌ,月桂冠 ＮＢ_にごり酒_３００ｍｌ,4,1404,4
4901030259368,月桂冠　素材厳選純米酒　７２０ｍｌ,月桂冠 ＮＢ_厳選素材純米酒_７２０ｍｌ,7,5586,7
4901030261668,月桂冠　大吟醸　７２０ｍｌ,月桂冠 ＮＢ_大吟醸酒_７２０ｍｌ,7,6058,7
4901030264164,月桂冠　カップ　３００ｍｌ,月桂冠 ＮＢ_月桂冠_３００ｍｌ_カップ,22,3799,23
4901030275962,月桂冠　山田錦特別純米　３００ｍｌ,月桂冠 ＮＢ_山田錦特別純米酒_３００ｍｌ_カップ,23,8282,24
4901030279663,月桂冠　山田錦特別純米　７２０ｍｌ,月桂冠 ＮＢ_山田錦特別純米酒_７２０ｍｌ,5,6384,8
4901030281161,月桂冠　大吟醸　３００ｍｌ,月桂冠 ＮＢ_大吟醸大吟醸酒_３００ｍｌ_パック,10,3848,10
4901030282564,月桂冠　にごり酒　７２０ｍｌ,月桂冠 ＮＢ_にごり酒_７２０ｍｌ_カップ,2,1380,2
4901030286111,月桂冠　素材厳選純米酒　３００ｍｌ,月桂冠 ＮＢ_厳選素材純米酒_３００ｍｌ,11,3498,11
4901030287460,月桂冠　エコカップにごり酒　２１０ｍｌ,月桂冠 ＮＢ_にごり酒_２１０ｍｌ_カップ,16,3168,16
4901030292068,月桂冠　おちょこ付大吟醸　１８０ｍｌ,月桂冠 ＮＢ_大吟醸酒_１８０ｍｌ,23,4752,24
4901030292365,月桂冠　ＴＨＥ　ＳＨＯＴ　艶めくリッチ　本醸造　１８０ｍｌ,月桂冠 ＮＢ_ＴＨＥＳＨＯＴ艶めくリッチ_１８０ｍｌ,1,248,1
4901030364666,月桂冠　完熟梅酒原酒　４５０ｍｌ,月桂冠 完熟梅酒原酒_４５０ｍｌ,9,7920,9
4901030365663,月桂冠　うたかた　２８５ｍｌ,月桂冠 うたかた_２８５ｍｌ,5,1861,5
4901061001790,大関　ワンカップ大関　大吟醸　１８０ｍｌ,大関 ＮＢ_ワンカップ大吟醸酒_１８０ｍｌ_カップ,7,2232,9
4901061008003,大関　超特撰大坂屋長兵衛　大吟醸　ボトル缶　１８０ｍｌ,大関 ＮＢ_超特撰大坂屋長兵衛大吟醸酒_１８０ｍｌ_缶,4,1712,4
4901061102411,大関　上撰はこの酒　２０００ｍｌ,大関 ＮＢ_上撰金冠_２Ｌ_パック,1,700,1
4901061107096,大関　ワンカップ　ゴジララベル　１８０ｍｌ,大関 ＮＢ_上撰ゴジララベル_１８０ｍｌ_カップ,11,2370,15
4901061201749,大関　あまくち大関　２０００ｍｌ,大関 ＮＢ_あまくち_２Ｌ_パック,18,16611,18
4901061201756,大関　あまくち大関　９００ｍｌ,大関 ＮＢ_あまくち_９００ｍｌ_パック,11,5698,11
4901061204283,大関　のものも　５００ｍｌ,大関 ＮＢ_のものも_５００ｍｌ_パック,12,3540,12
4901061207567,大関　ワンカップＪ佳撰　３００ｍｌ,大関 ＮＢ_ワンカップジャンボ_３００ｍｌ_カップ,81,20504,116
4901061378656,大関　凍らせ梅酒　パウチ　１５０ｍｌ,大関　凍らせ梅酒　パウチ詰　１５０ｍｌ,2,436,2
4901061379028,大関　凍らせ桃梅酒　パウチ　１５０ｍｌ,大関 凍らせ桃梅酒_１５０ｍｌ_パウチ,3,654,3
4901190801261,酔鯨酒造　酔鯨　純米吟醸　吟麗　７２０ｍｌ,旭食品 地酒_酔鯨吟麗純米吟醸酒_７２０ｍｌ,1,1258,1
4901309100452,くらしモア　渡る世間の鬼ころし　パック　９００ｍｌ,キング醸造 地酒_渡る世間の鬼ころし_９００ｍｌ_パック,37,16900,37
4901309100469,くらしモア　渡る世間の鬼ころし　パック　２０００ｍｌ,キング醸造 地酒_渡る世間の鬼ころし_２Ｌ_パック,62,42228,61
4901309600181,くらしモア　月下の宴　パック　１８００ｍｌ,キング醸造 合成清酒_月下乃宴_１．８Ｌ_パック,12,6474,13
4901410023404,黄桜　春帆楼ふぐのひれ酒カップ　１８０ｍｌ,黄桜 ＮＢ_春帆楼ふくのひれ酒純米酒_１８０ｍｌ_カップ,1,328,1
4901410062052,黄桜　辛口一献　３０００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_３Ｌ_パック,9,10058,9
4901410062076,黄桜　辛口一献　２０００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_２Ｌ_パック,38,34504,40
4901410062175,黄桜　辛口一献　９００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_９００ｍｌ_パック,19,10032,19
4901410062335,黄桜　辛口一献ビッグカップ　３００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_３００ｍｌ_カップ,19,3696,22
4901410062403,黄桜　辛口一献　１００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_１００ｍｌ,138,14132,161
4901410090680,黄桜　ラッキーキャット　３５０ｍｌ,黄桜 ＬＵＣＫＹ_ＣＡＴ_３５０ｍｌ_缶,17,4675,17
4901410090697,黄桜　ラッキードッグ　３５０ｍｌ,黄桜 ＬＵＣＫＹ_ＤＯＧ_３５０ｍｌ_缶,16,5500,20
4901410090826,黄桜　特別純米　辛口一献パック　９００ｍｌ,黄桜 ＮＢ_辛口一献特別純米酒_９００ｍｌ_パック,8,4676,8
4901411000404,キリン　氷結グレ・プフル・ツ　３５０ｍｌ,麒麟 氷結＜グレープフルーツ＞_３５０ｍｌ_缶,968,135730,1385
4901411000428,キリン　氷結グレープフルーツ　５００ｍｌ,麒麟 氷結＜グレープフルーツ＞_５００ｍｌ_缶,441,81948,535
4901411000459,キリン　氷結レモン　３５０ｍｌ,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ_缶,1004,140532,1434
4901411000473,キリン　氷結レモン　５００ｍｌ,麒麟 氷結＜シチリア産レモン＞_５００ｍｌ_缶,603,121298,783
4901411001647,キリン　淡麗　生　１３５ｍｌＸ６本,麒麟 淡麗極上＜生＞_１３５ｍｌ×６_缶,27,13764,31
4901411001975,キリン　淡麗グリ・ンラベル　３５０ｍｌ,麒麟 淡麗グリーンラベル_３５０ｍｌ_缶,654,116196,842
4901411001982,キリン　淡麗グリーンラベル　３５０ｍｌＸ２４本,麒麟 淡麗グリーンラベル_３５０ｍｌ×６×４_缶,9,28608,9
4901411001999,キリン　淡麗グリ・ンラベル　３５０ｍｌ×６本,麒麟 淡麗グリーンラベル_３５０ｍｌ×６_缶,435,367980,465
4901411002019,キリン　淡麗グリーンラベル　５００ｍｌ,麒麟 淡麗グリーンラベル_５００ｍｌ_缶,506,130948,697
4901411002026,キリン　淡麗グリーンラベル　５００ｍｌ×２４本,麒麟 淡麗グリーンラベル_５００ｍｌ×６×４_缶,1,4312,1
4901411002033,キリン　淡麗グリ・ンラベル　５００ｍｌ×６本,麒麟 淡麗グリーンラベル_５００ｍｌ×６_缶,134,163856,152
4901411003054,キリン　氷結レモン　６缶パック　３５０ｍｌ×２４,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ×６×４_缶,1,2312,1
4901411003061,キリン　氷結レモン　６缶パック　３５０ｍｌ×６,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ×６_缶,127,80920,140
4901411003078,キリン　氷結グレ・プフル・ツ　６缶パック　３５０ｍｌ×２４,麒麟 氷結＜グレープフルーツ＞_３５０ｍｌ×６×４_缶,1,2312,1
4901411003085,キリン　氷結グレ・プフル・ツ　６缶パック　３５０ｍｌ×６,麒麟 氷結＜グレープフルーツ＞_３５０ｍｌ×６_缶,153,94214,163
4901411004693,キリン　クラシックラガー　３５０ｍｌ,麒麟 クラシックラガー_３５０ｍｌ_缶,159,38016,192
4901411004716,キリン　クラシックラガー　３５０ｍｌＸ６本,麒麟 クラシックラガー_３５０ｍｌ×６_缶,28,37884,33
4901411011523,キリン　のどごし生　３５０ｍｌ,麒麟 のどごし＜生＞_３５０ｍｌ_缶,1431,225576,1932
4901411011530,キリン　のどごし生　３５０ｍｌ×２４本,麒麟 のどごし＜生＞_３５０ｍｌ×６×４_缶,89,251712,96
4901411011547,キリン　のどごし生　３５０ｍｌ×６本,麒麟 のどごし＜生＞_３５０ｍｌ×６_缶,1047,716822,1109
4901411011561,キリン　のどごし生　５００ｍｌ,麒麟 のどごし＜生＞_５００ｍｌ_缶,1202,265600,1660
4901411011578,キリン　のどごし生　５００ｍｌ×２４本,麒麟 のどごし＜生＞_５００ｍｌ×６×４_缶,1,3712,1
4901411011585,キリン　のどごし生　５００ｍｌ×６本,麒麟 のどごし＜生＞_５００ｍｌ×６_缶,212,206016,222
4901411014296,キリン　のどこし生　２５０ｍｌ,麒麟 のどごし＜生＞_２５０ｍｌ_缶,632,116866,1219
4901411019888,キリン　ハイネケン　缶　３５０ｍｌ,ハイネケン_３５０ｍｌ_缶,106,30464,128
4901411021928,キリン　ハイネケン　ビン　３３０ｍｌ,ハイネケン_３３０ｍｌ_瓶,11,3612,14
4901411023489,キリン　ギルビージン　７５０ｍｌ,ギルビージン_３７．５度_７５０ｍｌ,9,5586,7
4901411023540,キリン　ギルビー　ウォッカ　７５０ｍｌ,ギルビーウォッカ_３７．５度_７５０ｍｌ,12,9576,12
4901411026152,キリン　本搾り　ＧＦ　３５０ｍｌ,麒麟 本搾り＜グレープフルーツ＞_３５０ｍｌ_缶,147,27494,233
4901411031316,キリン　スミノフＮＯ２１　７５０ｍｌ,スミノフ_ウォッカ_７５０ｍｌ,9,8982,9
4901411031675,キリン　ホワイトホース　１２年　７００ｍｌ,ホワイトホース_１２年_７００ｍｌ,3,5940,3
4901411031712,キリン　ＩＷハーパー　７００ｍｌ,Ｉ．Ｗ．ハーパー_ゴールドメダル_７００ｍｌ,6,11280,6
4901411033075,キリン　のどこし生　２５０ｍｌ×６本,麒麟 のどごし＜生＞_２５０ｍｌ×６_缶,39,23040,40
4901411034683,キリン　氷結　シャルドネスパークリング　３５０ｍｌ,麒麟 氷結＜シャルドネスパークリング＞_３５０ｍｌ_缶,192,22834,233
4901411034942,メルシャン　まっこい梅酒パック　１０００ｍｌ,メルシャン まっこい梅酒_１Ｌ_パック,37,17815,38
4901411034966,メルシャン　まっこい梅酒パック　２０００ｍｌ,メルシャン まっこい梅酒_２Ｌ_パック,16,12768,16
4901411035109,キリン　氷結ストロング　シチリア産レモン　３５０ｍｌ,麒麟 氷結ストロング＜シチリア産レモン＞_３５０ｍｌ_缶,375,51101,539
4901411035161,キリン　氷結ストロング　グレープフルーツ　３５０ｍｌ,麒麟 氷結ストロング＜グレープフルーツ＞_３５０ｍｌ_缶,188,20586,217
4901411035185,キリン　氷結ストロング　グレープフルーツ　５００ｍｌ,麒麟 氷結ストロング＜グレープフルーツ＞_５００ｍｌ_缶,23,4280,38
4901411037165,キリン　氷結ウメ　３５０ｍｌ,麒麟 氷結＜ウメ＞_３５０ｍｌ_缶,38,3920,40
4901411037189,キリン　氷結　サワーレモン　３５０ｍｌ,麒麟 氷結＜サワーレモン＞_３５０ｍｌ_缶,247,29008,296
4901411038704,キリン　スミノフアイス　グリーンアップルバイト　２７５ｍｌ,スミノフアイス＜グリーンアップルバイト＞_２７５ｍｌ_瓶,35,6930,35
4901411039985,キリン　本搾りオレンジ　３５０ｍｌ,麒麟 本搾り＜オレンジ＞_３５０ｍｌ_缶,63,9322,79
4901411044842,キリン　スミノフアイス　ワイルドグレープ　２７５ｍｌ,スミノフアイス＜ワイルドグレープ＞_２７５ｍｌ_瓶,63,13662,69
4901411046785,キリン　淡麗プラチナダブル　３５０ｍｌ,麒麟 淡麗プラチナダブル_３５０ｍｌ_缶,402,77970,565
4901411046808,キリン　淡麗プラチナダブル　３５０ｍｌ×６本,麒麟 淡麗プラチナダブル_３５０ｍｌ×６_缶,336,284088,356
4901411046815,キリン　淡麗プラチナダブル　３５０ｍｌ×２４本,麒麟 淡麗プラチナダブル_３５０ｍｌ×６×４_缶,3,9576,3
4901411046822,キリン　淡麗プラチナダブル　５００ｍｌ,麒麟 淡麗プラチナダブル_５００ｍｌ_缶,406,114304,608
4901411046846,キリン　淡麗プラチナダブル　５００ｍｌ×６本,麒麟 淡麗プラチナダブル_５００ｍｌ×６_缶,106,125048,116
4901411046853,キリン　淡麗プラチナダブル　５００ｍｌＸ２４本,麒麟 淡麗プラチナダブル_５００ｍｌ×６×４_缶,3,12936,3
4901411047546,キリン　氷結ＺＥＲＯレモン　３５０ｍｌ,麒麟 氷結ＺＥＲＯ＜レモン＞_３５０ｍｌ_缶,817,131516,1342
4901411047553,キリン　氷結ＺＥＲＯレモン　３５０ｍｌ×２４,麒麟 氷結ＺＥＲＯ＜レモン＞_３５０ｍｌ×２４_缶,1,2352,1
4901411047560,キリン　氷結ＺＥＲＯレモン　５００ｍｌ,麒麟 氷結ＺＥＲＯ＜レモン＞_５００ｍｌ_缶,88,17962,119
4901411047584,キリン　氷結ＺＥＲＯグレープフルーツ　３５０ｍｌ,麒麟 氷結ＺＥＲＯ＜グレープフルーツ＞_３５０ｍｌ_缶,119,21364,218
4901411048246,キリン　氷結ストロング　マスカット　５００ｍｌ,麒麟 氷結ストロング＜マスカット＞_５００ｍｌ_缶,13,4300,43
4901411048864,キリン　パーフェクトフリー　３５０ｍｌ,麒麟 パーフェクトフリー_３５０ｍｌ_缶,325,43092,399
4901411048888,キリン　パーフェクトフリー　３５０ｍｌ×６本,麒麟 パーフェクトフリー_３５０ｍｌ×６_缶,128,76680,135
