jancd,makercd,itemnm,itemkn,tanka,itemkikaku,itemtani,irisu,width,height,depth,jcat1cd,jcat2cd,jcat3cd,jcat4cd,jcatnm,scat1cd,scat2cd,scat3cd,scat4cd,scat1nm,scat2nm,scat3nm,scat4nm,syubaiflg,hatdate,instime,updtime,delete_flg
00025188,4901880,通販　麦とホップ夏空ホップ５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00025652,4901777,サントリー －１９６℃ストロングゼロ＜冷凍みかん＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-11-07 00:00:00,0
00025829,4901411,通販ビターズ皮ごと搾はっさく３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00025898,4901411,通販氷結ストロングアップルＣ３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00025966,4901411,通販氷結ストロングアップルＣ５００ケース,,0,12000.0,ml,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00025997,4901411,通販　旅する氷結ハオチーライチ３５０,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00026024,4901004,通販　果実瞬間山梨県産ピオーネ３５０,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-07 00:00:00,2019-02-08 00:00:00,0
00026109,4901004,通販　果実瞬間秋限定国産和梨３５０,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-07 00:00:00,2019-10-23 00:00:00,0
00026123,4901411,通販　氷結熊本産みかん３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00026192,4901411,通販　旅する氷結ピーチアモーレ３５０,,0,350.0,ml,1,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-07 00:00:00,2019-10-23 00:00:00,0
00026451,4901880,通販　キレートレモンストロング３５０,,0,350.0,ｍｌ,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-09-07 00:00:00,2019-10-23 00:00:00,0
00026543,4901777,サントリー －１９６℃＜秋梨＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-09-07 00:00:00,2019-11-07 00:00:00,0
00027106,4901880,通販イタリアンレモンサワー３５０ｍケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-07 00:00:00,2019-10-23 00:00:00,0
00027113,4901880,通販イタリアンオレンジサワー３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-07 00:00:00,2019-10-23 00:00:00,0
00027168,4901411,通販　氷結ストロング巨峰５００ｍｌケース,,0,12000.0,ml,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-07 00:00:00,2019-10-23 00:00:00,0
00027427,4901004,通販　ニッカハイボール３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00028189,4901777,通販サントリーこくしぼりＧＦ３５０ｍｌ,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00029810,4901411,麒麟 淡麗プラチナダブル_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00029827,4901411,通販キリン淡麗プラチナダブル５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00030731,4901411,通販　氷結ストロング完熟ＧＦ５００ケース,,0,12000.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00032636,4901004,通販　アサヒもぎたてぶどう３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00035194,4901004,通販　アサヒ本生ドラフト３５０ｍｌケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00035293,4901411,通販　キリン氷結もも３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00051439,4901004,通販　ウィルキンソンレモンライム３５０ｍ,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00052795,4901004,通販アサヒもぎたて新鮮オレンジライ３５０,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00053051,4901411,通販キリン本搾りピンクグレープＦ３５０,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00053198,4901880,通販　サッポロ　極ＺＥＲＯ５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00055387,4901411,キリン　のどごし２５０ｍｌ,,0,250.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2011-03-15 00:00:00,2019-10-23 00:00:00,0
00056700,4901411,麒麟 のどごし＜生＞_３５０ｍｌ×２４_缶,ｷﾘﾝ のどごしｹｰｽ 350ML×24,0,8400.0,ml,24,0,0,0,1,4,06,95,その他雑酒,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2012-06-15 00:00:00,2019-10-23 00:00:00,0
00056717,4901411,スパークリングホップケース　３５０ＭＬ×２４,ｽﾊﾟｰｸﾘﾝｸﾞﾎｯﾌﾟｹｰｽ350ML*24,2926,8400.0,ml,0,0,0,0,1,4,06,81,リキュール類,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,2006-03-25,1900-01-01 00:00:00,2019-10-23 00:00:00,0
00056755,4901411,麒麟 のどごし＜生＞_５００ｍｌ×２４_缶,キリン　のどごしケース　５００ＭＬ×２４,0,12000.0,ml,24,0,0,0,1,4,06,95,その他雑酒,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2012-06-15 00:00:00,2019-10-23 00:00:00,0
00056779,4901880,通販麦とホップＴｈｅｇｏｌｄ５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00056915,4901411,通販　氷結パイナップル３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057053,4901411,キリン　のどごし　生２５０×６,,0,1500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2011-03-15 00:00:00,2019-10-23 00:00:00,0
00057059,4901004,通販　クリアアサヒ贅沢ゼロ３５０ケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057134,4901411,通販ビターズ皮ごと搾りレモンライムケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057158,4901411,通販ビターズ皮ごと搾りレモン３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057554,4901411,通販旅する氷結アップルＯＲサングリア,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057561,4901411,麒麟 旅する氷結＜カリビアンモヒート ＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057608,4901411,通販氷結沖縄産シークワーサー５００ケース,,0,12000.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057691,4901880,通販　超男梅サワー３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057721,4901880,通販麦とホッププラチナクリア３５０ケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00057738,4901880,通販麦とホッププラチナクリア５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058100,4901411,通販　ビターズオレンジ３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058223,4901411,通販　のどごしＳタイム３５０ｍｌケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058674,4901004,通販　クリアアサヒ夏の涼味３５０ケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058742,4901880,通販麦とＨ魅惑のＨセッション３５０ケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058827,4901411,通販氷結ストロングＢオレンジ３５０ケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058933,4901777,サントリー －１９６℃＜夏のキウイ＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-11-07 00:00:00,0
00058957,4901777,サントリー －１９６℃ストロングゼロ＜まるごとキウイ＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-27 00:00:00,2019-11-07 00:00:00,0
00058964,4901777,通販こくしぼりＰ芳醇メロン３５０ｍケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00058988,4901411,通販　氷結北海道産メロン５００ｍｌケース,,0,12000.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00059008,4901411,通販　氷結塩グリーンレモン５００ｍｌ,,0,12000.0,ml,0,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00059107,4901004,通販　もぎたてゴールデンパイン３５０ｍｌ,,0,8400.0,ml,0,0,0,0,,,,,,014,083,003,001,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00059138,4901004,通販　ウィルキンソン無糖ドライ３５０ｍｌ,,0,8400.0,ml,0,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00070423,4901411,社販　キリン　のどごし（生）３５０ｍｌ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2016-11-25 00:00:00,2019-10-23 00:00:00,0
00070430,4901411,社販　のどごし〈生〉　５００ケース,,0,12000.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2016-12-06 00:00:00,2019-10-23 00:00:00,0
00070478,,社販　サントリー金麦　３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2016-11-25 00:00:00,2019-10-23 00:00:00,0
00070485,,社販　サントリー金麦　５００ｍｌケース,,0,12000.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2016-12-09 00:00:00,2019-10-23 00:00:00,0
00070706,4901777,社販　サントリー金麦　３５０ｍｌケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-04 00:00:00,2019-10-23 00:00:00,0
00070751,,社販焼酎ハイボールドライ３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2016-12-01 00:00:00,2019-10-23 00:00:00,0
00070768,,社販焼酎ハイボールレモン３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2016-12-09 00:00:00,2019-10-23 00:00:00,0
00070775,,社販焼酎ハイボールシークアーサー３５０ケ,,0,8400.0,ml,0,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2016-11-25 00:00:00,2019-10-23 00:00:00,0
00070812,4901411,社販　キリン　のどごし（生）３５０ｍｌ,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-04 00:00:00,2019-10-23 00:00:00,0
00070829,4901411,社販　のどごし〈生〉　５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-04 00:00:00,2019-10-23 00:00:00,0
00070942,4904670,宝酒造 焼酎ハイボール＜レモン＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00070959,4904670,宝酒造 焼酎ハイボール＜シークァーサー＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,083,002,002,飲料･酒類,RTD,柑橘系,柑橘中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00070997,4901004,社販　クリアアサヒ３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00071192,4901777,サントリー 金麦_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-12-04 00:00:00,2019-10-23 00:00:00,0
00071314,4901411,麒麟 のどごし＜生＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2018-12-04 00:00:00,2019-10-23 00:00:00,0
00074506,,社販焼酎ハイボールドライ３５０ｍｌケース,,0,8400.0,ml,0,0,0,0,,,,,,014,083,001,002,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ中アル(4-7%),0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00074537,4901411,社販　キリン　のどごし（生）３５０ｍｌ,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00074544,4901411,社販　のどごし〈生〉　５００ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00074780,4901880,社販　麦とホップ５００ｍｌ　ケース,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00074803,4901880,社販　麦とホップ３５０ｍｌ　ケース,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2017-12-27 00:00:00,2019-10-23 00:00:00,0
00091022,4902161,プライムドラフト_グリーン_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091060,4901411,麒麟 のどごし＜生＞_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091077,4901411,麒麟 のどごし＜生＞_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091145,4901411,麒麟 淡麗グリーンラベル_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2019-09-12 00:00:00,2019-10-29 00:00:00,0
00091268,4901777,サントリー 金麦_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091275,4901777,サントリー 金麦_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091381,4901880,サッポロ 麦とホップ_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091398,4901880,サッポロ 麦とホップ_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-09-12 00:00:00,2019-10-29 00:00:00,0
00091411,4548449,イオン トップバリュバーリアル_５００ｍｌ_缶,,2530,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2019-07-12 00:00:00,2019-10-23 00:00:00,0
00091428,4548449,イオン トップバリュバーリアル糖質５０％オフ_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2019-03-01 00:00:00,2019-10-23 00:00:00,0
00091435,4549414,イオン トップバリュバーリアル糖質５０％オフ_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2019-09-12 00:00:00,2019-10-29 00:00:00,0
0009411532308,4901777,サントリー 角ハイボール＜濃いめ＞_３５０ｍｌ×６_缶,ｶｸﾊｲｶﾝｺｲﾒ6ｶﾝﾊﾟｯｸ,0,2100.0,ml,0,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2016-03-07 00:00:00,2019-12-02 00:00:00,0
00127809,4901777,カクテル　カロリ　ベリースプモーニ３５０ｍｌ,,0,350.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2011-03-15 00:00:00,2019-02-08 00:00:00,0
00218542,4901411,麒麟 淡麗グリーンラベル_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2019-05-14 00:00:00,2019-10-23 00:00:00,0
00218627,4901004,アサヒ スタイルフリー＜生＞_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2019-05-14 00:00:00,2019-10-23 00:00:00,0
00350702,4901777,サントリー ほろよいアソート_３５０ｍｌ×６_缶,,0,2100.0,ml,1,0,0,0,,,,,,014,083,003,003,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ低アル(3%以下),0,,2011-03-15 00:00:00,2019-11-07 00:00:00,0
